title,description,timestamp,concat,relevance,score
Starmer’s Rivals Prepare to Challenge Him,"UK Prime Minister Keir Starmer’s efforts to hold back a potential leadership challenge are showing new cracks. Former Deputy PM Angela Rayner indicated she was preparing for a leadership bid, and Health Secretary Wes Streeting was expected to quit the Cabinet and declare his own challenge. Bloomberg’s Lizzy Burden reports from Downing Street.","time.struct_time(tm_year=2026, tm_mon=5, tm_mday=14, tm_hour=8, tm_min=35, tm_sec=50, tm_wday=3, tm_yday=134, tm_isdst=0)","Starmer’s Rivals Prepare to Challenge Him | UK Prime Minister Keir Starmer’s efforts to hold back a potential leadership challenge are showing new cracks. Former Deputy PM Angela Rayner indicated she was preparing for a leadership bid, and Health Secretary Wes Streeting was expected to quit the Cabinet and declare his own challenge. Bloomberg’s Lizzy Burden reports from Downing Street.",-1,0.9984719157218933
Latvian Premier Resigns in Row Over Drone Incursions,Latvian Prime Minister Evika Silina announced her resignation on Thursday following a dispute with her junior coalition partner over how the armed forces handled a drone incursion last week.,"time.struct_time(tm_year=2026, tm_mon=5, tm_mday=14, tm_hour=7, tm_min=59, tm_sec=54, tm_wday=3, tm_yday=134, tm_isdst=0)",Latvian Premier Resigns in Row Over Drone Incursions | Latvian Prime Minister Evika Silina announced her resignation on Thursday following a dispute with her junior coalition partner over how the armed forces handled a drone incursion last week.,-1,0.9500908851623535
RFK Jr.’s Political Power Is on the Ballot in Louisiana GOP Primary,Robert F. Kennedy Jr. is unleashing the force of his political movement to oust two-term Republican US Senator Bill Cassidy in Louisiana’s Republican primary after more than a year of tensions between the two men.,"time.struct_time(tm_year=2026, tm_mon=5, tm_mday=14, tm_hour=10, tm_min=15, tm_sec=0, tm_wday=3, tm_yday=134, tm_isdst=0)",RFK Jr.’s Political Power Is on the Ballot in Louisiana GOP Primary | Robert F. Kennedy Jr. is unleashing the force of his political movement to oust two-term Republican US Senator Bill Cassidy in Louisiana’s Republican primary after more than a year of tensions between the two men.,-1,0.8483591675758362
Why the Bond Market Looms So Large Over British Politics,The cost of long-term UK government borrowing has touched the highest in almost three decades as speculation swirls over the future of Prime Minister Keir Starmer following his party’s heavy losses in local elections.,"time.struct_time(tm_year=2026, tm_mon=5, tm_mday=14, tm_hour=10, tm_min=7, tm_sec=49, tm_wday=3, tm_yday=134, tm_isdst=0)",Why the Bond Market Looms So Large Over British Politics | The cost of long-term UK government borrowing has touched the highest in almost three decades as speculation swirls over the future of Prime Minister Keir Starmer following his party’s heavy losses in local elections.,-1,0.9556061625480652
Bobi Wine: New Ugandan Law Silences Political Rivals,"Ugandan lawmakers have passed a contentious new law that imposes steep fines and jail terms for those receiving foreign funding without state approval. Opposition leader Bobi Wine, who fled the country earlier this year, told Bloomberg's Jennifer Zabasajja the measures are targeting political rivals and cutting off funding, in what he describes as an effort to silence political rivals.

Original filename: DIGI_UGANDA_05082026.mp4 (Source: Bloomberg)","time.struct_time(tm_year=2026, tm_mon=5, tm_mday=14, tm_hour=9, tm_min=59, tm_sec=24, tm_wday=3, tm_yday=134, tm_isdst=0)","Bobi Wine: New Ugandan Law Silences Political Rivals | Ugandan lawmakers have passed a contentious new law that imposes steep fines and jail terms for those receiving foreign funding without state approval. Opposition leader Bobi Wine, who fled the country earlier this year, told Bloomberg's Jennifer Zabasajja the measures are targeting political rivals and cutting off funding, in what he describes as an effort to silence political rivals.

Original filename: DIGI_UGANDA_05082026.mp4 (Source: Bloomberg)",-1,0.9280762672424316
"Xi, Trump Project Pragmatism as Tension Simmers","As the leaders work to preserve fragile truces in Beijing, issues such as Taiwan and trade lurk.","time.struct_time(tm_year=2026, tm_mon=5, tm_mday=14, tm_hour=9, tm_min=59, tm_sec=3, tm_wday=3, tm_yday=134, tm_isdst=0)","Xi, Trump Project Pragmatism as Tension Simmers | As the leaders work to preserve fragile truces in Beijing, issues such as Taiwan and trade lurk.",1,0.988431990146637
"US Paused Rotation of Troops to Europe, Says Lithuania",Lithuanian Defense Minister Robertas Kaunas said the US has paused its rotation of troops to Europe as the Pentagon reviews deployment plans on the continent.,"time.struct_time(tm_year=2026, tm_mon=5, tm_mday=14, tm_hour=5, tm_min=30, tm_sec=31, tm_wday=3, tm_yday=134, tm_isdst=0)","US Paused Rotation of Troops to Europe, Says Lithuania | Lithuanian Defense Minister Robertas Kaunas said the US has paused its rotation of troops to Europe as the Pentagon reviews deployment plans on the continent.",-1,0.8636274337768555
Pope Warns Europe’s Rearmament Risks Undermining Social Spending,"Pope Leo XIV has criticized a European rush to rearm, warning it is diverting resources from education and health, as he reiterated his message of peace.","time.struct_time(tm_year=2026, tm_mon=5, tm_mday=14, tm_hour=9, tm_min=45, tm_sec=38, tm_wday=3, tm_yday=134, tm_isdst=0)","Pope Warns Europe’s Rearmament Risks Undermining Social Spending | Pope Leo XIV has criticized a European rush to rearm, warning it is diverting resources from education and health, as he reiterated his message of peace.",-1,0.8812770247459412
"Rebels, Rwandan Army Accused of Executing Dozens in Congo City","M23 rebels and Rwandan soldiers executed more than 50 people and raped at least eight women during an occupation of the eastern Congolese city of Uvira, Human Rights Watch alleged Thursday.","time.struct_time(tm_year=2026, tm_mon=5, tm_mday=14, tm_hour=9, tm_min=14, tm_sec=34, tm_wday=3, tm_yday=134, tm_isdst=0)","Rebels, Rwandan Army Accused of Executing Dozens in Congo City | M23 rebels and Rwandan soldiers executed more than 50 people and raped at least eight women during an occupation of the eastern Congolese city of Uvira, Human Rights Watch alleged Thursday.",-1,0.7193544507026672
Duterte Ally Sought for Drug War Escapes After Gunfire in Senate,"The lawmaker at the center of the latest political crisis in the Philippines has left the Senate building where he was holed up this week to avoid arrest, hours after gunfire in the complex triggered chaos and confusion.","time.struct_time(tm_year=2026, tm_mon=5, tm_mday=14, tm_hour=1, tm_min=48, tm_sec=38, tm_wday=3, tm_yday=134, tm_isdst=0)","Duterte Ally Sought for Drug War Escapes After Gunfire in Senate | The lawmaker at the center of the latest political crisis in the Philippines has left the Senate building where he was holed up this week to avoid arrest, hours after gunfire in the complex triggered chaos and confusion.",-1,0.9738932847976685
Motorola’s Razr Fold Is a Solid Phone Arriving at the Worst Time,"<p>The company’s first book-style foldable has a lot to recommend it, but a wave of fresh competition is coming soon.</p>","time.struct_time(tm_year=2026, tm_mon=5, tm_mday=14, tm_hour=13, tm_min=0, tm_sec=10, tm_wday=3, tm_yday=134, tm_isdst=0)","Motorola’s Razr Fold Is a Solid Phone Arriving at the Worst Time | <p>The company’s first book-style foldable has a lot to recommend it, but a wave of fresh competition is coming soon.</p>",1,0.9965148568153381
Citadel's Esposito Sees Costs of AI Alongside Trading Benefits,"Citadel Securities is seeing strong returns from ramping up investment in AI as the soaring cost of GPUs and infrastructure is raising barriers for new competitors. Jim Esposito, President of Citadel Securities speaks in a wide-ranging interview at the Bloomberg Markets and Banking Summit in New York on April 22nd, 2026 (Source: Bloomberg)","time.struct_time(tm_year=2026, tm_mon=4, tm_mday=24, tm_hour=10, tm_min=47, tm_sec=26, tm_wday=4, tm_yday=114, tm_isdst=0)","Citadel's Esposito Sees Costs of AI Alongside Trading Benefits | Citadel Securities is seeing strong returns from ramping up investment in AI as the soaring cost of GPUs and infrastructure is raising barriers for new competitors. Jim Esposito, President of Citadel Securities speaks in a wide-ranging interview at the Bloomberg Markets and Banking Summit in New York on April 22nd, 2026 (Source: Bloomberg)",1,0.29851236939430237
"Tech Has Become Value in Markets, Julian Emanuel Says","Julian Emanuel, chief equity and quantitative strategist at Evercore ISI, sees “exceptional earnings and reasonable valuations” driving investors to tech stocks. (Source: Bloomberg)","time.struct_time(tm_year=2026, tm_mon=5, tm_mday=14, tm_hour=11, tm_min=31, tm_sec=15, tm_wday=3, tm_yday=134, tm_isdst=0)","Tech Has Become Value in Markets, Julian Emanuel Says | Julian Emanuel, chief equity and quantitative strategist at Evercore ISI, sees “exceptional earnings and reasonable valuations” driving investors to tech stocks. (Source: Bloomberg)",1,0.03164869174361229
Powell McCormick Is Fast Becoming Meta’s Face on the Global Stage,The social media company’s vice chair is part of the group traveling with Trump to China,"time.struct_time(tm_year=2026, tm_mon=5, tm_mday=14, tm_hour=11, tm_min=2, tm_sec=1, tm_wday=3, tm_yday=134, tm_isdst=0)",Powell McCormick Is Fast Becoming Meta’s Face on the Global Stage | The social media company’s vice chair is part of the group traveling with Trump to China,1,0.35496285557746887
"Revolut Eyes Private Bank Arm for UK, Europe to Push Into Wealth","Revolut is looking to open up a private bank in UK and some European countries in an effort to reel in revenue from wealthy individuals, according to a person with knowledge of the matter.","time.struct_time(tm_year=2026, tm_mon=5, tm_mday=14, tm_hour=11, tm_min=1, tm_sec=7, tm_wday=3, tm_yday=134, tm_isdst=0)","Revolut Eyes Private Bank Arm for UK, Europe to Push Into Wealth | Revolut is looking to open up a private bank in UK and some European countries in an effort to reel in revenue from wealthy individuals, according to a person with knowledge of the matter.",-1,0.7840067148208618
"Cisco Soars on Sales Forecast, AI-Focused Restructuring Plan","Cisco Systems Inc. gained as much as 22% in premarket trading after the company delivered a better-than-anticipated sales forecast and announced plans to cut thousands of jobs, an attempt to focus on the fast-growing AI market.","time.struct_time(tm_year=2026, tm_mon=5, tm_mday=13, tm_hour=20, tm_min=15, tm_sec=51, tm_wday=2, tm_yday=133, tm_isdst=0)","Cisco Soars on Sales Forecast, AI-Focused Restructuring Plan | Cisco Systems Inc. gained as much as 22% in premarket trading after the company delivered a better-than-anticipated sales forecast and announced plans to cut thousands of jobs, an attempt to focus on the fast-growing AI market.",1,0.8090395331382751
The Woman Selling Longevity to Women Left Out of the Boys Club,<p>Influencer Kayla Barnes-Lentz has built a loyal following arguing that wellness protocols based on male-dominated science don’t cut it for half the population.</p>,"time.struct_time(tm_year=2026, tm_mon=5, tm_mday=14, tm_hour=10, tm_min=30, tm_sec=6, tm_wday=3, tm_yday=134, tm_isdst=0)",The Woman Selling Longevity to Women Left Out of the Boys Club | <p>Influencer Kayla Barnes-Lentz has built a loyal following arguing that wellness protocols based on male-dominated science don’t cut it for half the population.</p>,0,0.16413098573684692
DayOne Is Said to Consider Upsizing Funding Round to $4 Billion,"DayOne Data Centers Ltd. is considering upsizing its Series C funding round to more than $4 billion, according to people familiar with the situation, amid strong investor interest in assets supporting an artificial intelligence boom.","time.struct_time(tm_year=2026, tm_mon=5, tm_mday=14, tm_hour=9, tm_min=57, tm_sec=55, tm_wday=3, tm_yday=134, tm_isdst=0)","DayOne Is Said to Consider Upsizing Funding Round to $4 Billion | DayOne Data Centers Ltd. is considering upsizing its Series C funding round to more than $4 billion, according to people familiar with the situation, amid strong investor interest in assets supporting an artificial intelligence boom.",1,0.9492731690406799
