title,description,timestamp,concat,relevant,score
Oil Near $100 Seen as Base Case for Next Year With Iran War,"Oil market participants are increasingly pricing crude to be capped near $100 a barrel over the next year, as demand is forced to slow down to counter millions of barrels of supply losses caused by the US-Iran war.","time.struct_time(tm_year=2026, tm_mon=5, tm_mday=21, tm_hour=5, tm_min=4, tm_sec=0, tm_wday=3, tm_yday=141, tm_isdst=0)","Oil Near $100 Seen as Base Case for Next Year With Iran War | Oil market participants are increasingly pricing crude to be capped near $100 a barrel over the next year, as demand is forced to slow down to counter millions of barrels of supply losses caused by the US-Iran war.",1,0.5969032049179077
"Oil Markets Are In Deficit, But Not Shortage, Sen Says","Amrita Sen of Energy Aspects of says oil markets are in a ""massive deficit,"" but not a shortage yet. She is also worried because an anticipated reopening date for the Strait of Hormuz keeps getting pushed out. She speaks on ""Bloomberg Surveillance."" (Source: Bloomberg)","time.struct_time(tm_year=2026, tm_mon=5, tm_mday=21, tm_hour=12, tm_min=54, tm_sec=17, tm_wday=3, tm_yday=141, tm_isdst=0)","Oil Markets Are In Deficit, But Not Shortage, Sen Says | Amrita Sen of Energy Aspects of says oil markets are in a ""massive deficit,"" but not a shortage yet. She is also worried because an anticipated reopening date for the Strait of Hormuz keeps getting pushed out. She speaks on ""Bloomberg Surveillance."" (Source: Bloomberg)",1,0.9224125146865845
Oil Hits Session High on Report Iran Plans to Keep Its Uranium,"Oil gained after a report that Iran’s supreme leader issued a directive to keep near-weapons-grade uranium domestically, a key sticking point in peace negotiations with the US.","time.struct_time(tm_year=2026, tm_mon=5, tm_mday=20, tm_hour=22, tm_min=11, tm_sec=53, tm_wday=2, tm_yday=140, tm_isdst=0)","Oil Hits Session High on Report Iran Plans to Keep Its Uranium | Oil gained after a report that Iran’s supreme leader issued a directive to keep near-weapons-grade uranium domestically, a key sticking point in peace negotiations with the US.",1,0.7768769860267639
Turkey Liquidated Almost All Its US Treasury Holdings in March,"Turkey offloaded almost all of its US Treasuries in March as it stepped up efforts to support its currency during the first month of the Iran war, according to Bloomberg calculations based on US Treasury data.","time.struct_time(tm_year=2026, tm_mon=5, tm_mday=21, tm_hour=12, tm_min=35, tm_sec=36, tm_wday=3, tm_yday=141, tm_isdst=0)","Turkey Liquidated Almost All Its US Treasury Holdings in March | Turkey offloaded almost all of its US Treasuries in March as it stepped up efforts to support its currency during the first month of the Iran war, according to Bloomberg calculations based on US Treasury data.",1,0.8155999779701233
Fertilizer Crunch in Brazil Raises Risks for Farm Economy,"A spike in fertilizer costs driven by the Iran war is hitting farmers in agriculture powerhouse Brazil at the worst possible time, underscoring how the Middle East conflict is threatening global food supplies.","time.struct_time(tm_year=2026, tm_mon=5, tm_mday=21, tm_hour=12, tm_min=0, tm_sec=0, tm_wday=3, tm_yday=141, tm_isdst=0)","Fertilizer Crunch in Brazil Raises Risks for Farm Economy | A spike in fertilizer costs driven by the Iran war is hitting farmers in agriculture powerhouse Brazil at the worst possible time, underscoring how the Middle East conflict is threatening global food supplies.",1,0.9774139523506165
EU Seeks to Exempt Banned Chinese Chips to Shield Carmakers,The European Union will propose temporarily lifting sanctions on a major Chinese semiconductor supplier after automakers warned of impending supply chain chaos if the ban isn’t removed.,"time.struct_time(tm_year=2026, tm_mon=5, tm_mday=21, tm_hour=10, tm_min=57, tm_sec=34, tm_wday=3, tm_yday=141, tm_isdst=0)",EU Seeks to Exempt Banned Chinese Chips to Shield Carmakers | The European Union will propose temporarily lifting sanctions on a major Chinese semiconductor supplier after automakers warned of impending supply chain chaos if the ban isn’t removed.,1,0.801314651966095
Iran in Talks With Oman Over Permanent Toll System for Hormuz,Iran is discussing with Oman how to set up some form of a permanent toll system that will formalize its control of maritime traffic through the Strait of Hormuz.,"time.struct_time(tm_year=2026, tm_mon=5, tm_mday=21, tm_hour=14, tm_min=15, tm_sec=6, tm_wday=3, tm_yday=141, tm_isdst=0)",Iran in Talks With Oman Over Permanent Toll System for Hormuz | Iran is discussing with Oman how to set up some form of a permanent toll system that will formalize its control of maritime traffic through the Strait of Hormuz.,1,0.5352198481559753
Texans Hate Data Centers So Much They Are Asking Jesus for Help,"<p>In a state known for pro-business policies, some local activists are trying to block the big-money projects that power AI</p>","time.struct_time(tm_year=2026, tm_mon=5, tm_mday=21, tm_hour=14, tm_min=10, tm_sec=54, tm_wday=3, tm_yday=141, tm_isdst=0)","Texans Hate Data Centers So Much They Are Asking Jesus for Help | <p>In a state known for pro-business policies, some local activists are trying to block the big-money projects that power AI</p>",1,0.8741309642791748
"I Don't Get the Valuation of SpaceX, Says Singh of Bloomberg Intelligence","Elon Musk’s SpaceX pulled back the curtain on a business empire that has racked up ballooning losses and debt after acquiring a cash-hungry startup, and pumping billions of dollars into futuristic endeavors ranging from AI to a Mars rocket. Bloomberg Intelligence's Mandeep Singh says the valuation makes no sense to him. He was on ""Bloomberg Radio."" (Source: Bloomberg)","time.struct_time(tm_year=2026, tm_mon=5, tm_mday=21, tm_hour=13, tm_min=29, tm_sec=4, tm_wday=3, tm_yday=141, tm_isdst=0)","I Don't Get the Valuation of SpaceX, Says Singh of Bloomberg Intelligence | Elon Musk’s SpaceX pulled back the curtain on a business empire that has racked up ballooning losses and debt after acquiring a cash-hungry startup, and pumping billions of dollars into futuristic endeavors ranging from AI to a Mars rocket. Bloomberg Intelligence's Mandeep Singh says the valuation makes no sense to him. He was on ""Bloomberg Radio."" (Source: Bloomberg)",1,0.6810908317565918
"Australian Weapons Maker Eyes Growing Missile, Drone Demand","Australia’s largest privately held weapons maker sees major opportunities in the nation’s military buildup, planning to expand artillery shell production, partner with drone makers and eventually build missile motors.","time.struct_time(tm_year=2026, tm_mon=5, tm_mday=21, tm_hour=11, tm_min=0, tm_sec=0, tm_wday=3, tm_yday=141, tm_isdst=0)","Australian Weapons Maker Eyes Growing Missile, Drone Demand | Australia’s largest privately held weapons maker sees major opportunities in the nation’s military buildup, planning to expand artillery shell production, partner with drone makers and eventually build missile motors.",1,0.39981162548065186
Ukraine Starts Major Operation to Fend Off New Threat From North,Ukraine has announced a major security buildup in the country’s north to deter Russia from launching another push toward Kyiv via the territory of neighboring Belarus.,"time.struct_time(tm_year=2026, tm_mon=5, tm_mday=21, tm_hour=8, tm_min=54, tm_sec=47, tm_wday=3, tm_yday=141, tm_isdst=0)",Ukraine Starts Major Operation to Fend Off New Threat From North | Ukraine has announced a major security buildup in the country’s north to deter Russia from launching another push toward Kyiv via the territory of neighboring Belarus.,1,0.90354984998703
Nvidia Disappoints & SpaceX Files for Record IPO | Daybreak Europe 05/21/2026,"Bloomberg Daybreak Europe is your essential morning viewing to stay ahead. Live from London, we set the agenda for your day, catching you up with overnight markets news from the US and Asia. And we'll tell you what matters for investors in Europe, giving you insight before trading begins.

On today's show, stocks in Asia jumped as investors returned to the AI trade. Shares in the world's most valuable company slipped after Nvidia's sales forecast failed to meet the loftiest expectations. CEO Jensen Huang touted progress in diversifying the chipmaker, saying so-called physical AI will bring a colossal new opportunity.

After months of speculation, SpaceX has filed publicly for what would be the biggest-ever IPO. The documents reveal a net loss of $4.28 billion on revenue of $4.69 billion for the first quarter. There's also a super-voting share plan that would allow Elon Musk to keep the company under his control. (Source: Bloomberg)","time.struct_time(tm_year=2026, tm_mon=5, tm_mday=21, tm_hour=7, tm_min=32, tm_sec=24, tm_wday=3, tm_yday=141, tm_isdst=0)","Nvidia Disappoints & SpaceX Files for Record IPO | Daybreak Europe 05/21/2026 | Bloomberg Daybreak Europe is your essential morning viewing to stay ahead. Live from London, we set the agenda for your day, catching you up with overnight markets news from the US and Asia. And we'll tell you what matters for investors in Europe, giving you insight before trading begins.

On today's show, stocks in Asia jumped as investors returned to the AI trade. Shares in the world's most valuable company slipped after Nvidia's sales forecast failed to meet the loftiest expectations. CEO Jensen Huang touted progress in diversifying the chipmaker, saying so-called physical AI will bring a colossal new opportunity.

After months of speculation, SpaceX has filed publicly for what would be the biggest-ever IPO. The documents reveal a net loss of $4.28 billion on revenue of $4.69 billion for the first quarter. There's also a super-voting share plan that would allow Elon Musk to keep the company under his control. (Source: Bloomberg)",1,0.4732920527458191
AI Hardware Startup Hark Valued at $6 Billion in New Funding Round,"Entrepreneur Brett Adcock’s new startup Hark has secured over $700 million in a funding round that values the artificial intelligence-focused hardware company at $6 billion, including the money raised.","time.struct_time(tm_year=2026, tm_mon=5, tm_mday=21, tm_hour=14, tm_min=0, tm_sec=0, tm_wday=3, tm_yday=141, tm_isdst=0)","AI Hardware Startup Hark Valued at $6 Billion in New Funding Round | Entrepreneur Brett Adcock’s new startup Hark has secured over $700 million in a funding round that values the artificial intelligence-focused hardware company at $6 billion, including the money raised.",1,0.3443332016468048
IBM Wins US Funding to Back $2 Billion Quantum Chip Venture,"The Trump administration has agreed to award $1 billion to International Business Machines Corp. to build a foundry for producing quantum computing chips, part of a broad strategy to bolster US leadership in an emerging industry.","time.struct_time(tm_year=2026, tm_mon=5, tm_mday=21, tm_hour=10, tm_min=42, tm_sec=34, tm_wday=3, tm_yday=141, tm_isdst=0)","IBM Wins US Funding to Back $2 Billion Quantum Chip Venture | The Trump administration has agreed to award $1 billion to International Business Machines Corp. to build a foundry for producing quantum computing chips, part of a broad strategy to bolster US leadership in an emerging industry.",1,0.41739022731781006
Nvidia Tells Skeptical Investors AI Is Ready to Go Mainstream,"Nvidia Corp., facing more investor skepticism, used its latest quarterly report to tout progress in diversifying the company, which aims to rely less on the giant data center operators that have fueled its runaway growth.","time.struct_time(tm_year=2026, tm_mon=5, tm_mday=20, tm_hour=20, tm_min=23, tm_sec=51, tm_wday=2, tm_yday=140, tm_isdst=0)","Nvidia Tells Skeptical Investors AI Is Ready to Go Mainstream | Nvidia Corp., facing more investor skepticism, used its latest quarterly report to tout progress in diversifying the company, which aims to rely less on the giant data center operators that have fueled its runaway growth.",1,0.48730742931365967
Anthropic’s New Consulting Venture Makes Its First Acquisition,"The new artificial intelligence enterprise services firm backed by Blackstone Inc., Anthropic PBC and Hellman &amp; Friedman has picked a San Francisco firm called Fractional AI as the operational centerpiece of the as-yet unnamed venture.","time.struct_time(tm_year=2026, tm_mon=5, tm_mday=21, tm_hour=12, tm_min=0, tm_sec=0, tm_wday=3, tm_yday=141, tm_isdst=0)","Anthropic’s New Consulting Venture Makes Its First Acquisition | The new artificial intelligence enterprise services firm backed by Blackstone Inc., Anthropic PBC and Hellman &amp; Friedman has picked a San Francisco firm called Fractional AI as the operational centerpiece of the as-yet unnamed venture.",1,0.40098392963409424
Nvidia’s Huang Tries to Get Investors to See the Future of AI,The chipmaker’s CEO argues another big wave of AI demand is coming,"time.struct_time(tm_year=2026, tm_mon=5, tm_mday=21, tm_hour=11, tm_min=2, tm_sec=1, tm_wday=3, tm_yday=141, tm_isdst=0)",Nvidia’s Huang Tries to Get Investors to See the Future of AI | The chipmaker’s CEO argues another big wave of AI demand is coming,1,0.6099889278411865
