,title,description,timestamp,concat,relevant
1037,Kushner Disappoints Mideast Clients Who Spent Millions Seeking Sway,"<p>Qatar, Saudi Arabia and the UAE backed&nbsp;Affinity Partners in hopes of gaining White House influence and investment returns. The US war with Iran that they opposed has shown&nbsp;the constraints of that approach.</p>","time.struct_time(tm_year=2026, tm_mon=5, tm_mday=14, tm_hour=13, tm_min=10, tm_sec=25, tm_wday=3, tm_yday=134, tm_isdst=0)","Kushner Disappoints Mideast Clients Who Spent Millions Seeking Sway | <p>Qatar, Saudi Arabia and the UAE backed&nbsp;Affinity Partners in hopes of gaining White House influence and investment returns. The US war with Iran that they opposed has shown&nbsp;the constraints of that approach.</p>",-1
1038,Miran Says a Transition at the Fed Is Important,"Federal Reserve Governor Stephen Miran says outgoing Chair Jerome Powell could help create a smooth transition with his successor, Kevin Warsh, by staying on the central bank’s Board of governors. Powell is staying on the board after his term expires Friday. Miran speaks on ""Bloomberg Surveillance."" (Source: Bloomberg)","time.struct_time(tm_year=2026, tm_mon=5, tm_mday=14, tm_hour=13, tm_min=4, tm_sec=6, tm_wday=3, tm_yday=134, tm_isdst=0)","Miran Says a Transition at the Fed Is Important | Federal Reserve Governor Stephen Miran says outgoing Chair Jerome Powell could help create a smooth transition with his successor, Kevin Warsh, by staying on the central bank’s Board of governors. Powell is staying on the board after his term expires Friday. Miran speaks on ""Bloomberg Surveillance."" (Source: Bloomberg)",-1
1039,"Streeting Quits, Paving Way for UK Leadership Bid","Wes Streeting resigned as UK Health Secretary, paving the way for him to challenge Keir Starmer for his job as prime minister. Streeting’s departure raises the prospect of an imminent leadership contest. Bloomberg's Vonnie Quinn has more. (Source: Bloomberg)","time.struct_time(tm_year=2026, tm_mon=5, tm_mday=14, tm_hour=12, tm_min=55, tm_sec=39, tm_wday=3, tm_yday=134, tm_isdst=0)","Streeting Quits, Paving Way for UK Leadership Bid | Wes Streeting resigned as UK Health Secretary, paving the way for him to challenge Keir Starmer for his job as prime minister. Streeting’s departure raises the prospect of an imminent leadership contest. Bloomberg's Vonnie Quinn has more. (Source: Bloomberg)",-1
1040,Xi Tells US CEOs on Trump Visit That China Will Open Up More,"Xi Jinping signaled China is moving toward greater openness, striking an upbeat note during his meeting with US business leaders accompanying Donald Trump as the two presidents wrapped up morning talks that featured more divisive issues like trade and Taiwan.","time.struct_time(tm_year=2026, tm_mon=5, tm_mday=14, tm_hour=7, tm_min=2, tm_sec=13, tm_wday=3, tm_yday=134, tm_isdst=0)","Xi Tells US CEOs on Trump Visit That China Will Open Up More | Xi Jinping signaled China is moving toward greater openness, striking an upbeat note during his meeting with US business leaders accompanying Donald Trump as the two presidents wrapped up morning talks that featured more divisive issues like trade and Taiwan.",-1
1041,Xi Warns Trump of Possible ‘Clashes’ If Taiwan Issue Mishandled,"Xi Jinping warned Donald Trump of a potential conflict if the Taiwan issue is mismanaged, in blunt remarks that punctured an otherwise cordial start to the first trip to China by a sitting US president in nearly a decade.","time.struct_time(tm_year=2026, tm_mon=5, tm_mday=14, tm_hour=2, tm_min=5, tm_sec=34, tm_wday=3, tm_yday=134, tm_isdst=0)","Xi Warns Trump of Possible ‘Clashes’ If Taiwan Issue Mishandled | Xi Jinping warned Donald Trump of a potential conflict if the Taiwan issue is mismanaged, in blunt remarks that punctured an otherwise cordial start to the first trip to China by a sitting US president in nearly a decade.",-1
1042,Xi’s Threat to Trump Cements Taiwan as Top Risk to US-China Ties,"After Xi Jinping regaled Donald Trump with goose-stepping soldiers and flag-waving children, the Chinese leader’s warning that Taiwan could lead to “clashes” between the superpowers amounted to a thunderclap in the choreographed world of Communist Party politics.","time.struct_time(tm_year=2026, tm_mon=5, tm_mday=14, tm_hour=12, tm_min=20, tm_sec=4, tm_wday=3, tm_yday=134, tm_isdst=0)","Xi’s Threat to Trump Cements Taiwan as Top Risk to US-China Ties | After Xi Jinping regaled Donald Trump with goose-stepping soldiers and flag-waving children, the Chinese leader’s warning that Taiwan could lead to “clashes” between the superpowers amounted to a thunderclap in the choreographed world of Communist Party politics.",-1
1043,"Starmer Rival Streeting Quits, Setting Up UK Leadership Bid","Wes Streeting resigned as Keir Starmer’s health secretary, paving the way for him to challenge the UK prime minister for his job.","time.struct_time(tm_year=2026, tm_mon=5, tm_mday=14, tm_hour=12, tm_min=4, tm_sec=35, tm_wday=3, tm_yday=134, tm_isdst=0)","Starmer Rival Streeting Quits, Setting Up UK Leadership Bid | Wes Streeting resigned as Keir Starmer’s health secretary, paving the way for him to challenge the UK prime minister for his job.",-1
1044,"Starmer’s Rival Streeting Resigns, Calls For New Leader",Keir Starmer Photographer: Jack Taylor/WPA Pool/Getty Images,"time.struct_time(tm_year=2026, tm_mon=5, tm_mday=14, tm_hour=6, tm_min=12, tm_sec=44, tm_wday=3, tm_yday=134, tm_isdst=0)","Starmer’s Rival Streeting Resigns, Calls For New Leader | Keir Starmer Photographer: Jack Taylor/WPA Pool/Getty Images",-1
1045,Bolsonaro Ties to Banco Master CEO Rock Brazil Presidential Race,Leaked audio messages linking Brazilian presidential candidate Flavio Bolsonaro to the man at the center of a multibillion-dollar bank fraud scandal are threatening to torpedo the right-wing senator’s campaign before it even gets started.,"time.struct_time(tm_year=2026, tm_mon=5, tm_mday=14, tm_hour=1, tm_min=39, tm_sec=37, tm_wday=3, tm_yday=134, tm_isdst=0)",Bolsonaro Ties to Banco Master CEO Rock Brazil Presidential Race | Leaked audio messages linking Brazilian presidential candidate Flavio Bolsonaro to the man at the center of a multibillion-dollar bank fraud scandal are threatening to torpedo the right-wing senator’s campaign before it even gets started.,-1
1046,China’s Taiwan Warning Adds to Trump Pressure on World Stage,Xi’s warning of potential conflict thrusts another pressure point to the front,"time.struct_time(tm_year=2026, tm_mon=5, tm_mday=14, tm_hour=11, tm_min=43, tm_sec=42, tm_wday=3, tm_yday=134, tm_isdst=0)",China’s Taiwan Warning Adds to Trump Pressure on World Stage | Xi’s warning of potential conflict thrusts another pressure point to the front,-1
1047,Hungary Summons Russia Envoy on Ukraine War in Break From Orban,"Hungary summoned the Russian ambassador to protest recent attacks on Ukraine, setting a sharp break from the pro-Kremlin tenor of Viktor Orban’s 16-year rule.","time.struct_time(tm_year=2026, tm_mon=5, tm_mday=14, tm_hour=11, tm_min=42, tm_sec=44, tm_wday=3, tm_yday=134, tm_isdst=0)","Hungary Summons Russia Envoy on Ukraine War in Break From Orban | Hungary summoned the Russian ambassador to protest recent attacks on Ukraine, setting a sharp break from the pro-Kremlin tenor of Viktor Orban’s 16-year rule.",-1
1048,"Bessent Says US, China Discussing ‘Board of Investment’","Treasury Secretary Scott Bessent said the US and China are discussing a mechanism for fast-tracking some Chinese investment deals, along with a reduction in tariffs on a swath of non-critical goods as the world’s largest economies try to manage their rivalry.","time.struct_time(tm_year=2026, tm_mon=5, tm_mday=14, tm_hour=10, tm_min=23, tm_sec=7, tm_wday=3, tm_yday=134, tm_isdst=0)","Bessent Says US, China Discussing ‘Board of Investment’ | Treasury Secretary Scott Bessent said the US and China are discussing a mechanism for fast-tracking some Chinese investment deals, along with a reduction in tariffs on a swath of non-critical goods as the world’s largest economies try to manage their rivalry.",1
1049,Starmer Rivals Prepare to Challenge Weakened Prime Minister,"Keir Starmer’s efforts to hold back a potential leadership challenge showed new cracks, as allies of leading Labour Party rivals signaled they were ready to challenge him for the prime minister’s job.","time.struct_time(tm_year=2026, tm_mon=5, tm_mday=14, tm_hour=6, tm_min=54, tm_sec=42, tm_wday=3, tm_yday=134, tm_isdst=0)","Starmer Rivals Prepare to Challenge Weakened Prime Minister | Keir Starmer’s efforts to hold back a potential leadership challenge showed new cracks, as allies of leading Labour Party rivals signaled they were ready to challenge him for the prime minister’s job.",-1
1050,Brazil Police Arrest Bank CEO’s Father as Master Scandal Deepens,"Brazil’s federal police arrested the father of former Banco Master SA chief executive Daniel Vorcaro, deepening the scandal around the lender at the center of a massive fraud probe.","time.struct_time(tm_year=2026, tm_mon=5, tm_mday=14, tm_hour=11, tm_min=22, tm_sec=31, tm_wday=3, tm_yday=134, tm_isdst=0)","Brazil Police Arrest Bank CEO’s Father as Master Scandal Deepens | Brazil’s federal police arrested the father of former Banco Master SA chief executive Daniel Vorcaro, deepening the scandal around the lender at the center of a massive fraud probe.",-1
1051,India Urges Solidarity as BRICS Remains Split Over Iran War,"India called for solidarity at a meeting of BRICS foreign ministers on Thursday, as New Delhi seeks to bridge divisions within the bloc over the conflict in the Middle East.","time.struct_time(tm_year=2026, tm_mon=5, tm_mday=14, tm_hour=6, tm_min=46, tm_sec=15, tm_wday=3, tm_yday=134, tm_isdst=0)","India Urges Solidarity as BRICS Remains Split Over Iran War | India called for solidarity at a meeting of BRICS foreign ministers on Thursday, as New Delhi seeks to bridge divisions within the bloc over the conflict in the Middle East.",-1
1052,"Xi-Trump Summit 'Most Important in History,' Says Nvidia's Huang","Nvidia CEO Jensen Huang says both President Xi and Trump were ""inspiring"" and ""welcoming"" at their meeting in Beijing. ""I've come to support President Trump in one of the most important summits in human history,"" Huang says. (Source: Bloomberg)","time.struct_time(tm_year=2026, tm_mon=5, tm_mday=14, tm_hour=10, tm_min=46, tm_sec=10, tm_wday=3, tm_yday=134, tm_isdst=0)","Xi-Trump Summit 'Most Important in History,' Says Nvidia's Huang | Nvidia CEO Jensen Huang says both President Xi and Trump were ""inspiring"" and ""welcoming"" at their meeting in Beijing. ""I've come to support President Trump in one of the most important summits in human history,"" Huang says. (Source: Bloomberg)",0
1053,Starmer’s Rivals Prepare to Challenge Him,"UK Prime Minister Keir Starmer’s efforts to hold back a potential leadership challenge are showing new cracks. Former Deputy PM Angela Rayner indicated she was preparing for a leadership bid, and Health Secretary Wes Streeting was expected to quit the Cabinet and declare his own challenge. Bloomberg’s Lizzy Burden reports from Downing Street.","time.struct_time(tm_year=2026, tm_mon=5, tm_mday=14, tm_hour=8, tm_min=35, tm_sec=50, tm_wday=3, tm_yday=134, tm_isdst=0)","Starmer’s Rivals Prepare to Challenge Him | UK Prime Minister Keir Starmer’s efforts to hold back a potential leadership challenge are showing new cracks. Former Deputy PM Angela Rayner indicated she was preparing for a leadership bid, and Health Secretary Wes Streeting was expected to quit the Cabinet and declare his own challenge. Bloomberg’s Lizzy Burden reports from Downing Street.",-1
1054,Latvian Premier Resigns in Row Over Drone Incursions,Latvian Prime Minister Evika Silina announced her resignation on Thursday following a dispute with her junior coalition partner over how the armed forces handled a drone incursion last week.,"time.struct_time(tm_year=2026, tm_mon=5, tm_mday=14, tm_hour=7, tm_min=59, tm_sec=54, tm_wday=3, tm_yday=134, tm_isdst=0)",Latvian Premier Resigns in Row Over Drone Incursions | Latvian Prime Minister Evika Silina announced her resignation on Thursday following a dispute with her junior coalition partner over how the armed forces handled a drone incursion last week.,-1
